name,entity_type,province,source_url,rank
Tan Son Nhat Golf Course,Convention Centers • Golf Courses,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d11445105-Reviews-Tan_Son_Nhat_Golf_Course-Ho_Chi_Minh_City.html,74
Vietnam Silver House,Art Galleries,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d13957334-Reviews-Vietnam_Silver_House-Ho_Chi_Minh_City.html,75
Phở Museum,History Museums,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d34462576-Reviews-Ph_Museum-Ho_Chi_Minh_City.html,76
Chợ Tân Định,Farmers Markets,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8017932-Reviews-Ch_Tan_D_nh-Ho_Chi_Minh_City.html,77
Saigon Exhibition and Convention Center - SECC,Convention Centers,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8295665-Reviews-Saigon_Exhibition_and_Convention_Center_SECC-Ho_Chi_Minh_City.html,78
Van Hanh Mall,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d17722137-Reviews-Van_Hanh_Mall-Ho_Chi_Minh_City.html,79
Monte-Carlo Saigon,Game & Entertainment Centers,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d27120263-Reviews-Monte_Carlo_Saigon-Ho_Chi_Minh_City.html,80
Museum of Ho Chi Minh City,History Museums,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d311100-Reviews-Museum_of_Ho_Chi_Minh_City-Ho_Chi_Minh_City.html,81
SC Vivocity,Department Stores • Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8630608-Reviews-SC_Vivocity-Ho_Chi_Minh_City.html,82
Lac Canh Dai Nam Van Hien,Amusement & Theme Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d1682089-Reviews-Lac_Canh_Dai_Nam_Van_Hien-Ho_Chi_Minh_City.html,83
Van Thanh Swimming Pool,Sports Complexes,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8009199-Reviews-Van_Thanh_Swimming_Pool-Ho_Chi_Minh_City.html,84
Saigon,Neighborhoods,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d11426758-Reviews-Saigon-Ho_Chi_Minh_City.html,85
Minh Anh Art Gallery,Art Galleries,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d12820616-Reviews-Minh_Anh_Art_Gallery-Ho_Chi_Minh_City.html,86
Bj88,Casinos • Playgrounds,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d27471402-Reviews-Bj88-Ho_Chi_Minh_City.html,87
Chua Vinh Nghiem,Religious Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d2385857-Reviews-Chua_Vinh_Nghiem-Ho_Chi_Minh_City.html,88
Cong Vien Van Hoa Park,Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d311092-Reviews-Cong_Vien_Van_Hoa_Park-Ho_Chi_Minh_City.html,89
Giac Lam Pagoda,Religious Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d317889-Reviews-Giac_Lam_Pagoda-Ho_Chi_Minh_City.html,90
Quang San Art Museum,Art Galleries • Art Museums,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d26809160-Reviews-Quang_San_Art_Museum-Ho_Chi_Minh_City.html,91
Aeon Mall Binh Tan,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d11885518-Reviews-Aeon_Mall_Binh_Tan-Ho_Chi_Minh_City.html,92
Tan My Market,Flea & Street Markets,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8181417-Reviews-Tan_My_Market-Ho_Chi_Minh_City.html,93
Vincom Mega Mall Thảo Điền,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d26680907-Reviews-Vincom_Mega_Mall_Th_o_Di_n-Ho_Chi_Minh_City.html,94
Bến Bạch Đằng,Marinas • Bodies of Water,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d550711-Reviews-B_n_B_ch_D_ng-Ho_Chi_Minh_City.html,95
Phoenix Studio Tattoo,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d33269337-Reviews-Phoenix_Studio_Tattoo-Ho_Chi_Minh_City.html,96
Anh Sao Bridge (Starlight Bridge),Bridges,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8300005-Reviews-Anh_Sao_Bridge_Starlight_Bridge-Ho_Chi_Minh_City.html,97
Ba Chieu Market,Flea & Street Markets • Farmers Markets,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8595674-Reviews-Ba_Chieu_Market-Ho_Chi_Minh_City.html,98
Kokonic Souvenir & Gift Shop,Speciality & Gift Shops • Department Stores,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d27990845-Reviews-Kokonic_Souvenir_Gift_Shop-Ho_Chi_Minh_City.html,99
Southern Women's Museum,History Museums,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d1370386-Reviews-Southern_Women_s_Museum-Ho_Chi_Minh_City.html,100
Catholic Church Huyen Sy,Religious Sites • Churches & Cathedrals,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8310942-Reviews-Catholic_Church_Huyen_Sy-Ho_Chi_Minh_City.html,101
Him Lam Ba Son Golf Driving Range,Sports Complexes,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8010180-Reviews-Him_Lam_Ba_Son_Golf_Driving_Range-Ho_Chi_Minh_City.html,102
Saigon Saigon Rooftop Bar,Bars & Clubs,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d1752815-Reviews-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,103
Quoc Tu Pagoda,Points of Interest & Landmarks • Religious Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d1370380-Reviews-Quoc_Tu_Pagoda-Ho_Chi_Minh_City.html,104
Ao Dai Museum (Bao Tang Ao Dai),Speciality Museums,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d7927054-Reviews-Ao_Dai_Museum_Bao_Tang_Ao_Dai-Ho_Chi_Minh_City.html,105
Parkson CT Plaza,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d4580323-Reviews-Parkson_CT_Plaza-Ho_Chi_Minh_City.html,106
Phương's Retro Bar,Bars & Clubs • Other Food & Drink,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d27415839-Reviews-Phuong_s_Retro_Bar-Ho_Chi_Minh_City.html,107
Temple Leaf Spa,Spas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d5970625-Reviews-Temple_Leaf_Spa-Ho_Chi_Minh_City.html,108
Frolic Bar,Bars & Clubs • Gay Bars,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d27936796-Reviews-Frolic_Bar-Ho_Chi_Minh_City.html,109
Turtle Lake,Parks • Playgrounds,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d10024158-Reviews-Turtle_Lake-Ho_Chi_Minh_City.html,110
Menas Mall Saigon Airport,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d26103372-Reviews-Menas_Mall_Saigon_Airport-Ho_Chi_Minh_City.html,111
Vietnam ART Gallery,Art Galleries,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d6902917-Reviews-Vietnam_ART_Gallery-Ho_Chi_Minh_City.html,112
Craig Thomas Gallery,Art Galleries,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d2550321-Reviews-Craig_Thomas_Gallery-Ho_Chi_Minh_City.html,113
Thao Silk,Factory Outlets,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8396485-Reviews-Thao_Silk-Ho_Chi_Minh_City.html,114
Cong Vien 23 Thang 9,Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d2357145-Reviews-Cong_Vien_23_Thang_9-Ho_Chi_Minh_City.html,115
Vietnam House,Speciality & Gift Shops • Art Galleries,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d10801837-Reviews-Vietnam_House-Ho_Chi_Minh_City.html,116
"Ballet, Symphony Orchestra, Opera Ho Chi Minh",Theaters,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d11443657-Reviews-Ballet_Symphony_Orchestra_Opera_Ho_Chi_Minh-Ho_Chi_Minh_City.html,117
Cong Vien 30-4,Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8800458-Reviews-Cong_Vien_30_4-Ho_Chi_Minh_City.html,118
Saigon Japan Town,Historic Walking Areas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d33316308-Reviews-Saigon_Japan_Town-Ho_Chi_Minh_City.html,119
Temple of the Buddha's Relic (Xa Loi pagoda),Religious Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d552637-Reviews-Temple_of_the_Buddha_s_Relic_Xa_Loi_pagoda-Ho_Chi_Minh_City.html,120
Cho Thai Binh,Flea & Street Markets,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8827357-Reviews-Cho_Thai_Binh-Ho_Chi_Minh_City.html,121
Sri Thenday Yuttha Panin Temple,Religious Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d7714795-Reviews-Sri_Thenday_Yuttha_Panin_Temple-Ho_Chi_Minh_City.html,122
Pháp Viện Minh Đăng Quang,Religious Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d7827635-Reviews-Phap_Vi_n_Minh_Dang_Quang-Ho_Chi_Minh_City.html,123
Tran Hung Dao Statue,Points of Interest & Landmarks • Monuments & Statues,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d7158706-Reviews-Tran_Hung_Dao_Statue-Ho_Chi_Minh_City.html,124
Rubik Zoo,Amusement & Theme Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d12033619-Reviews-Rubik_Zoo-Ho_Chi_Minh_City.html,125
TTTM Gigamall,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d17569133-Reviews-TTTM_Gigamall-Ho_Chi_Minh_City.html,126
Soai Kinh Lam fabric market,Flea & Street Markets,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d11512931-Reviews-Soai_Kinh_Lam_fabric_market-Ho_Chi_Minh_City.html,127
La Spa Sai Gon,Spas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d25188298-Reviews-La_Spa_Sai_Gon-Ho_Chi_Minh_City.html,128
Rin Rin Park,Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8290309-Reviews-Rin_Rin_Park-Ho_Chi_Minh_City.html,129
Pandora City Shopping Mall,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8028360-Reviews-Pandora_City_Shopping_Mall-Ho_Chi_Minh_City.html,130
1st Football Store,Speciality & Gift Shops,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d25572460-Reviews-1st_Football_Store-Ho_Chi_Minh_City.html,131
Vinhomes Central Park,Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d23823253-Reviews-Vinhomes_Central_Park-Ho_Chi_Minh_City.html,132
The Secret Weapons Cellar,Historic Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d19820968-Reviews-The_Secret_Weapons_Cellar-Ho_Chi_Minh_City.html,133
On Lang Pagoda,Religious Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8587831-Reviews-On_Lang_Pagoda-Ho_Chi_Minh_City.html,134
Ao Dai Exhibition,Art Galleries • Art Museums,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d11680691-Reviews-Ao_Dai_Exhibition-Ho_Chi_Minh_City.html,135
Dai Nam Zoo,Zoos,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d1742604-Reviews-Dai_Nam_Zoo-Ho_Chi_Minh_City.html,136
Nguyen Thien Thuat Apartment Buildings,Neighborhoods • Points of Interest & Landmarks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d20051280-Reviews-Nguyen_Thien_Thuat_Apartment_Buildings-Ho_Chi_Minh_City.html,137
Galerie Quynh,Art Galleries,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d2481547-Reviews-Galerie_Quynh-Ho_Chi_Minh_City.html,138
Ong Bon Pagoda,Religious Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d311105-Reviews-Ong_Bon_Pagoda-Ho_Chi_Minh_City.html,139
Ccomaya Kids Cafe & Restaurant.,Playgrounds,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d25336113-Reviews-Ccomaya_Kids_Cafe_Restaurant-Ho_Chi_Minh_City.html,140
Union Square,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d7743972-Reviews-Union_Square-Ho_Chi_Minh_City.html,141
Galaxy Nguyen Du,Theaters,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d3337501-Reviews-Galaxy_Nguyen_Du-Ho_Chi_Minh_City.html,142
Club Royale,Casinos,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d11848774-Reviews-Club_Royale-Ho_Chi_Minh_City.html,143
Circle K,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d12125198-Reviews-Circle_K-Ho_Chi_Minh_City.html,144
Lê Văn Tám Park,Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d10844542-Reviews-Le_Van_Tam_Park-Ho_Chi_Minh_City.html,145
Temple Leaf Spa & Sauna,Spas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d7339849-Reviews-Temple_Leaf_Spa_Sauna-Ho_Chi_Minh_City.html,146
Nghia An Temple,Religious Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d9806515-Reviews-Nghia_An_Temple-Ho_Chi_Minh_City.html,147
Sailing Foot Massage,Hot Springs & Geysers,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d27346810-Reviews-Sailing_Foot_Massage-Ho_Chi_Minh_City.html,148
Công viên Grand Park,Amusement & Theme Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d32793701-Reviews-Cong_vien_Grand_Park-Ho_Chi_Minh_City.html,149
Vina Express Fast Ferry,Ferries,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8772716-Reviews-Vina_Express_Fast_Ferry-Ho_Chi_Minh_City.html,150
Léa Beauty Spa,Spas • Thermal Spas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d27705549-Reviews-Lea_Beauty_Spa-Ho_Chi_Minh_City.html,151
AN's spa,Spas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d15685988-Reviews-AN_s_spa-Ho_Chi_Minh_City.html,152
Vesta Bookstore,Speciality & Gift Shops • Libraries,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d11121258-Reviews-Vesta_Bookstore-Ho_Chi_Minh_City.html,153
Villa Royale Antiques and Tea Room,Speciality & Gift Shops • Antique Shops,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d4826315-Reviews-Villa_Royale_Antiques_and_Tea_Room-Ho_Chi_Minh_City.html,154
"The Privé Spa | International Lash, Nail Care & Spa | Ben Thanh (D1)",Spas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d14025887-Reviews-The_Prive_Spa_International_Lash_Nail_Care_Spa_Ben_Thanh_D1-Ho_Chi_Minh_City.html,155
Flamingo Spa,Spas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d3731488-Reviews-Flamingo_Spa-Ho_Chi_Minh_City.html,156
Sala Park,Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d24107412-Reviews-Sala_Park-Ho_Chi_Minh_City.html,157
Reunification Palace. Hcmc. Vietnam,Architectural Buildings,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d27714378-Reviews-Reunification_Palace_Hcmc_Vietnam-Ho_Chi_Minh_City.html,158
Phuoc An Hoi Quan,Religious Sites,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8856733-Reviews-Phuoc_An_Hoi_Quan-Ho_Chi_Minh_City.html,159
Rung Sac Military Base,Points of Interest & Landmarks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d4559699-Reviews-Rung_Sac_Military_Base-Ho_Chi_Minh_City.html,160
Lotus Gallery,Art Galleries,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d12435632-Reviews-Lotus_Gallery-Ho_Chi_Minh_City.html,161
Tomb of Le Van Duyet,Monuments & Statues,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d9974461-Reviews-Tomb_of_Le_Van_Duyet-Ho_Chi_Minh_City.html,162
Club Ace 21 E-Gaming Club,Casinos • Game & Entertainment Centers,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d28006662-Reviews-Club_Ace_21_E_Gaming_Club-Ho_Chi_Minh_City.html,164
Diamond E-gaming Club,Points of Interest & Landmarks • Casinos,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d30525859-Reviews-Diamond_E_gaming_Club-Ho_Chi_Minh_City.html,165
Ho Chi Minh Campaign Museum,Military Museums • History Museums,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d10068803-Reviews-Ho_Chi_Minh_Campaign_Museum-Ho_Chi_Minh_City.html,166
Miu Miu Spa 1,Spas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d2283872-Reviews-Miu_Miu_Spa_1-Ho_Chi_Minh_City.html,167
Ben Thanh Art & Frame,Art Galleries,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d7346527-Reviews-Ben_Thanh_Art_Frame-Ho_Chi_Minh_City.html,168
Vietnam Adventure Tours,City Tours • Multi-day Tours,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d7171779-Reviews-Vietnam_Adventure_Tours-Ho_Chi_Minh_City.html,169
Saigon Riverfront Park,Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d28126911-Reviews-Saigon_Riverfront_Park-Ho_Chi_Minh_City.html,170
Uniqlo - Dong Khoi,Department Stores,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d33272100-Reviews-Uniqlo_Dong_Khoi-Ho_Chi_Minh_City.html,171
Le Thi Rieng Culture Park,Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d10000822-Reviews-Le_Thi_Rieng_Culture_Park-Ho_Chi_Minh_City.html,172
Phan's Custom Tailor,Speciality & Gift Shops,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d4795476-Reviews-Phan_s_Custom_Tailor-Ho_Chi_Minh_City.html,173
TNK Travel,City Tours • Historical & Heritage Tours,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d1557134-Reviews-TNK_Travel-Ho_Chi_Minh_City.html,174
Hoa Ca Crocodile Farm,Farms,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d6975254-Reviews-Hoa_Ca_Crocodile_Farm-Ho_Chi_Minh_City.html,175
Chill Skybar,Bars & Clubs,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d2336225-Reviews-Chill_Skybar-Ho_Chi_Minh_City.html,176
Phật Bảo Nghiêm Trấn,Exhibitions,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d33067153-Reviews-Ph_t_B_o_Nghiem_Tr_n-Ho_Chi_Minh_City.html,177
Sann The House Of Art,Art Galleries • Speciality Museums,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d27525355-Reviews-Sann_The_House_Of_Art-Ho_Chi_Minh_City.html,178
Vietnam Travel Group,Multi-day Tours • Sightseeing Tours,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d7333808-Reviews-Vietnam_Travel_Group-Ho_Chi_Minh_City.html,179
NOTE - The Scent Lab Nguyen Hue,Lessons & Workshops,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d33357814-Reviews-NOTE_The_Scent_Lab_Nguyen_Hue-Ho_Chi_Minh_City.html,180
Palazzo Club,Casinos • Game & Entertainment Centers,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d8263887-Reviews-Palazzo_Club-Ho_Chi_Minh_City.html,181
Saigon Ink,Speciality & Gift Shops,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d33350503-Reviews-Saigon_Ink-Ho_Chi_Minh_City.html,182
Corny Beauty Lab Nail And Lashes,Spas • Thermal Spas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d33334970-Reviews-Corny_Beauty_Lab_Nail_And_Lashes-Ho_Chi_Minh_City.html,183
Acuro Flight Simulator Center,Game & Entertainment Centers,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d32983757-Reviews-Acuro_Flight_Simulator_Center-Ho_Chi_Minh_City.html,184
Golden Lotus Relax,Spas,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d6864271-Reviews-Golden_Lotus_Relax-Ho_Chi_Minh_City.html,185
Vincom Mega Mall Grand Park,Shopping Malls,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d32706121-Reviews-Vincom_Mega_Mall_Grand_Park-Ho_Chi_Minh_City.html,186
Dam Sen Park,Amusement & Theme Parks,Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d16657089-Reviews-Dam_Sen_Park-Ho_Chi_Minh_City.html,187
